-0.474987663134683,1.14947221701847,-1
-0.475087663134683,1.14967163147703,-1
-0.475187663134683,1.14987106714332,-1
-0.475287663134683,1.15007051116623,-1
-0.475387663134683,1.1502699757663,-1
-0.475487663134683,1.15046945558227,-1
-0.475587663134683,1.15066895397811,-1
-0.475687663134683,1.15086846301298,-1
-0.475787663134683,1.15106796409418,-1
-0.475887663134683,1.15126752719219,-1
-0.475987663134683,1.15146709378436,-1
-0.476087663134683,1.15166667185369,-1
-0.476187663134683,1.15186626528212,-1
-0.476287663134683,1.15206587907422,-1
-0.476387663134683,1.15226549903582,-1
-0.476487663134683,1.15246514352181,-1
-0.476587663134683,1.15266480003739,-1
-0.476687663134683,1.15286446646041,-1
-0.476787663134683,1.15306416597972,-1
-0.476887663134683,1.15326387384425,-1
-0.476987663134683,1.15346359754572,-1
-0.477087663134683,1.15366333131252,-1
-0.477187663134683,1.15386308117955,-1
-0.477287663134683,1.1540628590153,-1
-0.477387663134683,1.15426264637141,-1
-0.477487663134683,1.15446244626419,-1
-0.477587663134683,1.15466226701463,-1
-0.477687663134683,1.15486210028979,-1
-0.477787663134683,1.15506194162679,-1
-0.477887663134683,1.15526180663913,-1
-0.477987663134683,1.15546170551808,-1
-0.478087663134683,1.15566160325587,-1
-0.478187663134683,1.15586151678018,-1
-0.478287663134683,1.15606143886045,-1
-0.478387663134683,1.15626139434151,-1
-0.478487663134683,1.15646133720729,-1
-0.478587663134683,1.15666132439096,-1
-0.478687663134683,1.15686133451926,-1
-0.478787663134683,1.15706134598587,-1
-0.478887663134683,1.1572613724727,-1
-0.478987663134683,1.15746141201425,-1
-0.479087663134683,1.15766147001695,-1
-0.479187663134683,1.15786152889995,-1
-0.479287663134683,1.15806163604835,-1
-0.479387663134683,1.15826174169657,-1
-0.479487663134683,1.15846185627275,-1
-0.479587663134683,1.15866199831911,-1
-0.479687663134683,1.15886210031382,-1
-0.479787663134683,1.15906232822023,-1
-0.479887663134683,1.15926251218354,-1
-0.479987663134683,1.15946271441599,-1
-0.480087663134683,1.15966293175298,-1
-0.480187663134683,1.15986315881149,-1
-0.480287663134683,1.16006341435355,-1
-0.480387663134683,1.16026367474029,-1
-0.480487663134683,1.16046395866939,-1
-0.480587663134683,1.16066425506929,-1
-0.480687663134683,1.1608645617178,-1
-0.480787663134683,1.16106489678745,-1
-0.480887663134683,1.16126524280233,-1
-0.480987663134683,1.16146560210207,-1
-0.481087663134683,1.16166597358576,-1
-0.481187663134683,1.16186636459443,-1
-0.481287663134683,1.16206677102426,-1
-0.481387663134683,1.16226719481384,-1
-0.481487663134683,1.16246759314787,-1
-0.481587663134683,1.16266807290996,-1
-0.481687663134683,1.16286855395881,-1
-0.481787663134683,1.16306903833675,-1
-0.481887663134683,1.16326953780468,-1
-0.481987663134683,1.16347005275075,-1
-0.482087663134683,1.1636705877799,-1
-0.482187663134683,1.16387113375212,-1
-0.482287663134683,1.16407169671376,-1
-0.482387663134683,1.16427227917997,-1
-0.482487663134683,1.16447283056934,-1
-0.482587663134683,1.16467345238928,-1
-0.482687663134683,1.16487409974524,-1
-0.482787663134683,1.16507474682503,-1
-0.482887663134683,1.16527538963917,-1
-0.482987663134683,1.16547607789677,-1
-0.483087663134683,1.16567676212113,-1
-0.483187663134683,1.16587746485085,-1
-0.483287663134683,1.16607816247094,-1
-0.483387663134683,1.16627891659136,-1
-0.483487663134683,1.16647963429778,-1
-0.483587663134683,1.16668043253826,-1
-0.483687663134683,1.16688121347212,-1
-0.483787663134683,1.16708200809237,-1
-0.483887663134683,1.16728281711086,-1
-0.483987663134683,1.1674836337917,-1
-0.484087663134683,1.16768446509152,-1
-0.484187663134683,1.16788534019208,-1
-0.484287663134683,1.16808619914136,-1
-0.484387663134683,1.16828709517369,-1
-0.484487663134683,1.16848798660236,-1
-0.484587663134683,1.16868889515044,-1
-0.484687663134683,1.16888986077918,-1
-0.484787663134683,1.16909078961944,-1
-0.484887663134683,1.16929176127577,-1
-0.484987663134683,1.16949273835507,-1
-0.485087663134683,1.16969366965501,-1
-0.485187663134683,1.16989474306865,-1
-0.485287663134683,1.17009579119943,-1
-0.485387663134683,1.17029683270367,-1
-0.485487663134683,1.17049788336849,-1
-0.485587663134683,1.17069894254698,-1
-0.485687663134683,1.1709000281613,-1
-0.485787663134683,1.17110113120947,-1
-0.485887663134683,1.17130226135737,-1
-0.485987663134683,1.17150339864931,-1
-0.486087663134683,1.1717045525134,-1
-0.486187663134683,1.17190568123196,-1
-0.486287663134683,1.1721068482336,-1
-0.486387663134683,1.17230806060694,-1
-0.486487663134683,1.17250928326375,-1
-0.486587663134683,1.1727104349687,-1
-0.486687663134683,1.17291173662373,-1
-0.486787663134683,1.1731129907382,-1
-0.486887663134683,1.17331426790257,-1
-0.486987663134683,1.17351552453274,-1
-0.487087663134683,1.17371683704504,-1
-0.487187663134683,1.17391816607163,-1
-0.487287663134683,1.17411946429948,-1
-0.487387663134683,1.17432080901715,-1
-0.487487663134683,1.17452220272218,-1
-0.487587663134683,1.17472355927958,-1
-0.487687663134683,1.17492495588941,-1
-0.487787663134683,1.17512636700104,-1
-0.487887663134683,1.17532778015156,-1
-0.487987663134683,1.17552922756635,-1
-0.488087663134683,1.17573067536984,-1
-0.488187663134683,1.17593210077133,-1
-0.488287663134683,1.1761335833034,-1
-0.488387663134683,1.17633511109549,-1
-0.488487663134683,1.17653661737508,-1
-0.488587663134683,1.17673811810389,-1
-0.488687663134683,1.17693964866787,-1
-0.488787663134683,1.17714123233785,-1
-0.488887663134683,1.17734279862006,-1
-0.488987663134683,1.17754437762485,-1
-0.489087663134683,1.17774597545493,-1
-0.489187663134683,1.17794756802956,-1
-0.489287663134683,1.17814919263614,-1
-0.489387663134683,1.17835084055602,-1
-0.489487663134683,1.17855249536612,-1
-0.489587663134683,1.17875416621531,-1
-0.489687663134683,1.17895585450542,-1
-0.489787663134683,1.17915756895306,-1
-0.489887663134683,1.17935929818758,-1
-0.489987663134683,1.17956101549939,-1
-0.490087663134683,1.17976276456099,-1
-0.490187663134683,1.17996452337942,-1
-0.490287663134683,1.18016630929135,-1
-0.490387663134683,1.18036809762155,-1
-0.490487663134683,1.1805698767741,-1
-0.490587663134683,1.18077171335491,-1
-0.490687663134683,1.18097352862283,-1
-0.490787663134683,1.18117537645059,-1
-0.490887663134683,1.18137724231409,-1
-0.490987663134683,1.18157912707265,-1
-0.491087663134683,1.18178102732916,-1
-0.491187663134683,1.1819829152245,-1
-0.491287663134683,1.18218483621733,-1
-0.491387663134683,1.18238677723701,-1
-0.491487663134683,1.1825887291906,-1
-0.491587663134683,1.18279068966366,-1
-0.491687663134683,1.18299268318066,-1
-0.491787663134683,1.1831946605854,-1
-0.491887663134683,1.18339666760163,-1
-0.491987663134683,1.18359869087567,-1
-0.492087663134683,1.18380074465408,-1
-0.492187663134683,1.18400277866311,-1
-0.492287663134683,1.18420484555007,-1
-0.492387663134683,1.18440693008772,-1
-0.492487663134683,1.1846090313735,-1
-0.492587663134683,1.18481112812702,-1
-0.492687663134683,1.18501326230021,-1
-0.492787663134683,1.18521538972839,-1
